name,category,lat,lon
,motorcycle_parking,43.6162259,3.8609768
,bicycle_parking,43.6128177,3.8673087
,drinking_water,43.6158712,3.8811065
,parking_space,43.6485914,3.8786421
,recycling,43.6485886,3.8786868
Théatre de l'Agora,theatre,43.6143978,3.8778704
,parking,43.4048156,3.7049855
,vending_machine,43.5627548,4.0885009
,recycling,43.5621955,4.0881155
Vue depuis les hauteurs du lac du Crès,viewpoint,43.6533932,3.9286744
,bicycle_parking,43.6140925,3.8651956
,bicycle_parking,43.6085783,3.8642351
,bicycle_parking,43.6038919,3.8778151
,bicycle_parking,43.603687,3.8778587
,vending_machine,43.6147534,3.8597705
,bicycle_parking,43.6185109,3.8588914
,bicycle_parking,43.6186726,3.8597517
,bicycle_parking,43.6050456,3.857604
,bicycle_parking,43.6036779,3.880896
,recycling,43.6149041,3.8925995
,bicycle_parking,43.6120221,3.8597531
,bicycle_parking,43.6050713,3.8575745
,bicycle_parking,43.605063,3.8579775
,bicycle_parking,43.608153,3.8721295
Fancy Bijoux,jewelry,43.5823221,3.9288984
LS Parfumerie,perfumery,43.582796,3.9279434
Pickup Station,parcel_locker,43.617744,3.897199
,drinking_water,43.6042951,3.8805775
Be Digital,appliance,43.5587008,4.08478
,fountain,43.5969823,3.9227843
,fountain,43.5972465,3.9225824
,bench,43.597785,3.8569695
,atm,43.4491722,3.6141917
Médiathèque-CDI Stéphane Hessel,library,43.4482342,3.607651
,bicycle,43.6519065,3.8853103
ADAGES,social_facility,43.6445959,3.8270492
,vending_machine,43.6067882,3.8575061
,motorcycle_parking,43.6067809,3.8575208
,bicycle_parking,43.6067964,3.8574866
,motorcycle_parking,43.6098825,3.8583211
,vending_machine,43.6098723,3.8583212
,bicycle_parking,43.6098577,3.8583191
,bicycle_parking,43.6114834,3.8578249
,bicycle_parking,43.6177298,3.8674101
,bicycle_parking,43.392182,3.65771
,bicycle_parking,43.392336,3.673796
,bicycle_parking,43.3898877,3.6524608
,bicycle_parking,43.393416,3.664237
,bicycle_parking,43.4081198,3.6983317
,bicycle_parking,43.410579,3.695467
,bicycle_parking,43.3965325,3.6944688
,bicycle_parking,43.391374,3.655659
,bicycle_parking,43.41066,3.69948
,bicycle_parking,43.404236,3.698368
,bicycle_parking,43.394035,3.67993
,bicycle_parking,43.404588,3.700245
,bicycle_parking,43.396397,3.695505
,bicycle_parking,43.393986,3.681971
,bicycle_parking,43.39901,3.697985
,bicycle_parking,43.393232,3.659275
,bicycle_parking,43.393524,3.66513
,bicycle_parking,43.396235,3.694044
,bicycle_parking,43.393369,3.664282
,bicycle_parking,43.410544,3.6974319
,bicycle_parking,43.4083852,3.6960147
,bicycle_parking,43.3682309,3.6188354
,bicycle_parking,43.397339,3.695925
,bicycle_parking,43.409862,3.69788
,bicycle_parking,43.393749,3.678129
,bicycle_parking,43.40446,3.69808
,bicycle_parking,43.395244,3.664448
,bicycle_parking,43.397717,3.694711
,bicycle_parking,43.393776,3.666522
,bicycle_parking,43.405757,3.699565
,bicycle_parking,43.396747,3.694421
,bicycle_parking,43.393808,3.662494
,bicycle_parking,43.4089274,3.6980216
,bicycle_parking,43.389965,3.651995
,bicycle_parking,43.3885363,3.6498684
,bicycle_parking,43.390323,3.653018
,bicycle_parking,43.396721,3.694686
,bicycle_parking,43.39708,3.696134
,bicycle_parking,43.4086698,3.6958938
,bicycle_parking,43.360004,3.6074628
,bicycle_parking,43.3943078,3.6767898
,bicycle_parking,43.39453,3.693796
,bicycle_parking,43.399662,3.7
,bicycle_parking,43.393287,3.6839
,bicycle_parking,43.395414,3.664395
,bicycle_parking,43.394206,3.663884
,bicycle_parking,43.3925449,3.6595053
,bicycle_parking,43.410627,3.695774
,bicycle_parking,43.397935,3.69635
,bicycle_parking,43.408779,3.700614
,bicycle_parking,43.393897,3.676402
,bicycle_parking,43.40439,3.69764
,bicycle_parking,43.3930624,3.6612338
,bicycle_parking,43.392855,3.691577
,bicycle_parking,43.399742,3.699691
,bicycle_parking,43.39253,3.690979
,bicycle_parking,43.394054,3.668523
,bicycle_parking,43.408721,3.698111
,bicycle_parking,43.396489,3.694322
,bicycle_parking,43.390966,3.654513
,bicycle_parking,43.41029,3.69765
,bicycle_parking,43.410028,3.69633
,bicycle_parking,43.402634,3.698432
,bicycle_parking,43.394314,3.671554
,bicycle_parking,43.403647,3.700377
,bicycle_parking,43.39546,3.694746
,bicycle_parking,43.393664,3.680197
Océan Fish,seafood,43.6076725,3.8701051
Atelier Bredouille,craft,43.6085362,3.8745594
Cuisines Références,kitchen,43.6375908,3.9302279
Studio Caffé,studio,43.5921732,3.9057675
,bench,43.6491134,3.7949989
Enzo Emma,seafood,43.5456418,3.9776888
Carré d'Artistes,gallery,43.6083111,3.8774666
Café Madeleine,cafe,43.6018588,3.8802277
Maison Soleil,hotel,43.6018571,3.8802662
Clara Jung,pastry,43.6741724,3.98193
Yolète,clothes,43.6082202,3.8735497
Chez Alice,restaurant,43.6082614,3.8735008
Banque Populaire,bank,43.595414,3.9214996
,waste_basket,43.6081121,3.8907871
,waste_basket,43.6078313,3.8907193
,waste_basket,43.6080514,3.890495
,waste_basket,43.607946,3.890486
,recycling,43.6077521,3.8550851
,recycling,43.6067112,3.8597461
,bicycle_parking,43.6072906,3.8606023
,recycling,43.6075246,3.8609202
,hairdresser,43.6243874,3.8994861
Marthe café céramique,cafe,43.6100613,3.8782272
Petit Med Spa,beauty,43.6111118,3.8750728
Lilinoa,clothes,43.6085193,3.8732776
RBC Mobilier,furniture,43.6069563,3.8754963
L'Atienda,fast_food,43.607844,3.8747355
Emiko,restaurant,43.6086627,3.8741601
Di Guardo Automobiles,car,43.6395922,3.9377962
Dirty,furniture,43.6318003,3.9100744
MBeauté,hairdresser,43.6317661,3.9099044
Lallemand Gilles,doctors,43.6317612,3.9095359
Acrédit,bank,43.6317259,3.9093539
Queen Beauty Spa,beauty,43.6316904,3.9091701
Le Cygne du Bien-être,massage,43.6316363,3.908817
Achador,gold_buyer,43.6316182,3.9086811
Boucherie Occitane,butcher,43.6316391,3.9083423
Hair Love coiffure,hairdresser,43.6310315,3.9083379
Hipster Barber,hairdresser,43.6318508,3.9103311
Lance Ta Hache,restaurant,43.6315146,3.9101048
Tacos & Naan,fast_food,43.6313448,3.9093762
Centre Dentaire,dentist,43.6304146,3.9047093
Carglass,car_repair,43.6296924,3.9017756
Cabinet de Kinésithérapie du Sport,doctors,43.6296523,3.9023968
Bienvenu'Thau,restaurant,43.4468331,3.6428645
Sawan,fast_food,43.6077077,3.849471
Yamma Pizza,fast_food,43.6078175,3.8492651
Oh Girls !,beauty,43.5994725,3.8609028
,toilets,43.6815306,4.1513072
,recycling,43.6079743,3.8796365
,bicycle_parking,43.606785,3.8923748
La Chambre du Funéraire,funeral_directors,43.6299536,3.9029047
,recycling,43.6300428,3.8998517
Kim Hi Noodle,restaurant,43.6301436,3.90343
,parking_space,43.600066,3.8782584
Julien Hernandez K2S,doctors,43.6310248,3.9061431
WB Coiffure Mixte Barbier,hairdresser,43.6309546,3.905798
Krousty Sabaidi,restaurant,43.631384,3.9095693
Épicerie la Galine,convenience,43.6309452,3.9088058
Wash'n store,laundry,43.630889,3.9088973
AFR Financement,bank,43.6309991,3.9084689
Immo Conseil Finance,bank,43.6324279,3.9131366
Brasil esthetique,beauty,43.6323822,3.912917
Le Barbier du Lez,hairdresser,43.6323566,3.9127939
Aloha Poké,restaurant,43.6323216,3.912626
,parcel_locker,43.5713402,3.8456166
Office de Tourisme,information,43.5628204,3.9514066
,convenience,43.6058647,3.8626718
Barber FG,hairdresser,43.6060421,3.86327
,information,43.6625165,3.9008288
,recycling,43.6043554,3.8859142
,recycling,43.6026547,3.8989516
,vending_machine,43.6010727,3.9081405
Bills burger,fast_food,43.6027604,3.8987054
,bicycle_parking,43.6021981,3.9056427
,recycling,43.6046784,3.883565
,bicycle_parking,43.6017861,3.9037372
,bicycle_parking,43.6748418,4.132505
,bench,43.6749102,4.1342525
,bench,43.6748645,4.1340991
,fountain,43.6754227,4.1340636
,charging_station,43.5682545,3.8384115
Oh My Bowl,restaurant,43.6127122,3.8768344
,information,43.6601796,3.8965253
,information,43.6675426,3.8988688
,parking_space,43.5898456,3.8593246
,parking_space,43.6004115,3.8767106
,parking_space,43.6003546,3.876703
L'Atelier Gourmand,bakery,43.6032242,3.8716594
,bicycle_parking,43.579895,3.9565398
,bicycle_parking,43.5779872,3.959478
,bicycle_parking,43.5911577,3.9340291
,bicycle_parking,43.5909708,3.934348
Zadigozinc,cafe,43.6046898,3.8703605
The Grand Asylum,yes,43.6035696,3.8715168
Garage Gouignon,car_repair,43.6043403,3.8705153
Miranove,restaurant,43.6001687,3.8955768
Hier Concept Store,second_hand,43.6086,3.8753341
,bicycle_parking,43.6107383,3.8984535
,parking_space,43.6211837,3.8974959
,parking_space,43.6270054,3.8162521
,drinking_water,43.5677311,3.9019237
,bench,43.5715018,3.9023666
,bench,43.5713088,3.9025735
Bouygues Telecom,mobile_phone,43.6044027,3.9203596
Okaïdi,clothes,43.6039074,3.9198996
Superdry,clothes,43.6037355,3.9198473
Hylton,shoes,43.6038239,3.9195268
Cleor,jewelry,43.6035403,3.9198406
Micromania,video_games,43.6041618,3.9213252
,parking,43.6007561,3.8879937
,parking,43.6002962,3.8886265
,bicycle_parking,43.661469,3.9749726
,bicycle_parking,43.6601277,3.9755812
,bicycle_parking,43.6568124,3.969095
,bicycle_parking,43.6593813,3.972649
Starbucks,cafe,43.6049429,3.8807825
,parcel_locker,43.6049284,3.8808017
,photo_booth,43.6049115,3.8808141
,bicycle_parking,43.6115473,3.8640037
,bicycle_parking,43.6116288,3.8617104
,bicycle_parking,43.6116434,3.8626358
,bicycle_parking,43.6107005,3.8624031
,bicycle_parking,43.6116822,3.8616548
,waste_basket,43.6080826,3.8942287
Galzin,pastry,43.6041509,3.880539
Les Halles Solanid,fast_food,43.6045315,3.8805832
O Troc 34,second_hand,43.466338,3.6914399
Banque Dupuy de Parseval,bank,43.6070726,3.8785407
Excess Tattoo,tattoo,43.6068629,3.8783026
ImaPrint,copyshop,43.6068222,3.8782823
Allure Barber,hairdresser,43.6067737,3.8779188
John Barber,hairdresser,43.6066124,3.8777644
Atelier Tuffery,clothes,43.6079628,3.8738167
,bicycle_parking,43.6543498,3.9716998
,waste_basket,43.6580813,3.9698091
,waste_basket,43.6581813,3.969863
,bicycle_parking,43.6129396,3.872649
,recycling,43.6084593,3.8613055
,waste_basket,43.607995,3.8609991
,vending_machine,43.6072972,3.8631657
,parking_space,43.5573251,3.7833738
,parking_space,43.6567767,3.9691596
Patagonia,clothes,43.6080686,3.8733654
,drinking_water,43.5968958,3.8320682
,bicycle_parking,43.5968981,3.8322695
,parcel_locker,43.6264504,3.8703694
Ms Bricolage,doityourself,43.6265164,3.8704831
,recycling,43.6264908,3.8704267
,recycling,43.6267004,3.8677776
,parking_space,43.6459743,3.9395446
Beau Soleil,pharmacy,43.6093794,3.8483103
,bicycle_parking,43.6093376,3.8483423
,bicycle_parking,43.6097343,3.8492285
,bench,43.6744136,4.135719
,bicycle_parking,43.5951364,3.9202974
,bicycle_parking,43.5983057,3.9038144
,bicycle_parking,43.5988748,3.9037862
Salles Armingué,community_centre,43.6595997,3.9657134
,bicycle_parking,43.5952108,3.9202811
,bicycle_parking,43.6147549,3.8693494
,bicycle_parking,43.6147112,3.8695016
,bicycle_parking,43.6123998,3.8718177
,bicycle_parking,43.6123323,3.8705979
,bicycle_parking,43.6152467,3.8690402
,bicycle_parking,43.6524016,3.9608847
,trolley_bay,43.6524376,3.9608481
,bicycle_parking,43.6195323,3.9148064
,parcel_locker,43.6059158,3.9229895
,parcel_locker,43.6058794,3.9230245
,bicycle_parking,43.6144073,3.8684267
,parking_space,43.6525641,3.9607619
,bicycle_parking,43.6171835,3.867671
,bicycle_parking,43.618672,3.8695759
,bicycle_parking,43.6176822,3.8726377
,bicycle_parking,43.6156051,3.8702017
,bicycle_parking,43.6160557,3.8661076
,bicycle_parking,43.6160198,3.8663369
,bicycle_parking,43.6173715,3.8656948
,parcel_locker,43.5907508,3.9361384
,parking_space,43.5886136,3.8564623
,luggage_locker,43.3941505,3.6694741
,parcel_locker,43.6602821,3.935612
,bicycle_parking,43.5987882,3.8626858
Vélobox,bicycle_parking,43.6071388,3.894126
,bicycle_parking,43.6070056,3.893717
,bicycle_parking,43.6070597,3.8940721
,parking_space,43.6446623,3.9244041
Les Mûriers,social_facility,43.6413492,3.912173
,bicycle_parking,43.6071438,3.8940828
La Fabrique Photos,photo,43.6089038,3.8729761
Partea Time,cafe,43.6110527,3.875592
,parking_space,43.5703018,3.7706703
Europcar,car_rental,43.5953905,3.9238581
Bread & Co,bakery,43.5951636,3.9242832
Relay,newsagent,43.5950714,3.9243564
,waste_basket,43.5593094,3.9588417
,bench,43.5592997,3.9588268
Dr Goetz - oto-rhino-laryngologiste,doctors,43.671811,3.8631695
Cafétéria,food_court,43.6298013,3.8521157
,reception_desk,43.6299166,3.851744
,atm,43.4632271,3.6912869
Bonobo,clothes,43.4631706,3.6913057
,toilets,43.4632475,3.6912011
Kaleido Bar,bar,43.6081312,3.8764646
,bicycle_parking,43.5777585,3.8301512
,bicycle_parking,43.5784715,3.8343621
,charging_station,43.5768537,3.8287841
,bench,43.6532024,3.93129
,waste_basket,43.6532131,3.9311872
,information,43.6529712,3.9320354
,waste_basket,43.6533581,3.9278794
,bench,43.6534405,3.9278648
,lounger,43.6554097,3.9289865
,lounger,43.6553758,3.9289606
Coin lecture,information,43.6554383,3.9289371
,bench,43.6560943,3.9296227
,waste_basket,43.6565777,3.9312319
,waste_basket,43.656565,3.9313018
,bicycle_parking,43.6565303,3.9313316
,waste_basket,43.6566273,3.9314087
,information,43.6565159,3.9313641
,information,43.6565008,3.9313818
,bench,43.6565041,3.9312987
,bench,43.6565044,3.9312415
,bench,43.6554243,3.929524
,waste_basket,43.6542637,3.9287671
,waste_basket,43.6544789,3.928773
,waste_basket,43.654218,3.9284361
,waste_basket,43.6541129,3.928597
,waste_basket,43.6540327,3.9287904
,bench,43.6543653,3.9287812
,bicycle_parking,43.6538367,3.9287129
,waste_basket,43.6538329,3.9287777
,bench,43.6539628,3.9282178
,waste_basket,43.6542742,3.9280199
,vending_machine,43.6542651,3.9280021
,bench,43.654341,3.9280874
,bench,43.6558722,3.9298634
,information,43.656035,3.9301341
,waste_basket,43.6560559,3.9319382
,bicycle_parking,43.6549837,3.932384
,information,43.6548993,3.932619
,bench,43.6544075,3.9322983
,waste_basket,43.6544362,3.9323109
,waste_basket,43.6540435,3.9305105
,bicycle_parking,43.6543073,3.93348
,information,43.6541254,3.9333676
,waste_basket,43.6544497,3.9337335
,bench,43.6544837,3.9339245
,waste_basket,43.6544971,3.9339313
,bench,43.654304,3.9340222
,bench,43.6543159,3.9340081
,waste_basket,43.6532225,3.9339196
,vending_machine,43.6532423,3.9339365
,bench,43.6521029,3.933367
,waste_basket,43.652131,3.9333132
,waste_basket,43.6551411,3.9348649
,bench,43.6551403,3.9348931
,information,43.6556942,3.9343562
,bicycle_parking,43.6190109,3.8659739
,vending_machine,43.3971598,3.6960146
,vending_machine,43.3955926,3.6952852
,vending_machine,43.3974979,3.6959887
,vending_machine,43.3963119,3.6956421
,parking_space,43.4965834,3.7152337
,parking_space,43.5849885,3.8015638
,parking_space,43.5849071,3.8014659
,charging_station,43.5844453,3.802151
,charging_station,43.5913506,3.7987332
,charging_station,43.5510697,3.714406
Bibliothèque et Archives,library,43.7523016,3.954795
,public_bookcase,43.7523895,3.9549944
Parking Occitanie,parking_entrance,43.6344991,3.8491214
Parking Saint-Roch,parking_entrance,43.6024462,3.8777531
Parking Charles de Gaulle,parking_entrance,43.6292358,3.8973848
,bicycle_parking,43.6230987,3.8625003
,bicycle_parking,43.6233807,3.8623589
,bicycle_parking,43.6232953,3.8624641
,bicycle_parking,43.6230094,3.8624018
,bicycle_parking,43.6216541,3.8612089
,bicycle_parking,43.6221201,3.860954
,bicycle_parking,43.6215589,3.8612612
,bicycle_parking,43.6216764,3.8601185
,vending_machine,43.6206601,3.8675408
,bicycle_parking,43.620665,3.8675202
,motorcycle_parking,43.6206557,3.8675594
Parking Gaumont OUEST,parking_entrance,43.6046867,3.9142257
Parking Gaumont EST,parking_entrance,43.6045274,3.9142817
Parking Gaumont EST,parking_entrance,43.6036333,3.9146997
Parking Circé,parking_entrance,43.6050562,3.9168395
Parking Circé,parking_entrance,43.6041736,3.9171048
Parking Circé,parking_entrance,43.6041656,3.9170704
,sanitary_dump_station,43.5446891,3.7931203
,drinking_water,43.6641283,3.9034166
Parking Mosson,parking_entrance,43.615804,3.8195896
Parking Mosson,parking_entrance,43.6157911,3.8194308
Parking Sabines,parking_entrance,43.5844284,3.8599847
Parking Sabines,parking_entrance,43.5833342,3.8609585
Parking Notre-Dame de Sablassou,parking_entrance,43.633426,3.9222802
Parking Notre-Dame de Sablassou,parking_entrance,43.6330509,3.9228703
Parking Euromédecine,parking_entrance,43.6390147,3.8281602
Parking Euromédecine,parking_entrance,43.6377149,3.8281608
Parking Saint-Jean le Sec,parking_entrance,43.5711318,3.8378238
Parking Saint-Jean le Sec,parking_entrance,43.5712707,3.8378707
,bicycle_parking,43.6250822,3.8703415
,bench,43.6891461,3.9821277
,bench,43.6891339,3.9827965
,bench,43.6886654,3.9846503
,bench,43.6853155,3.9825055
,drinking_water,43.6953896,4.0372438
,bench,43.6880138,3.9849531
,picnic_site,43.6951195,3.9935904
,picnic_site,43.6950417,3.9936626
,picnic_site,43.69504,3.9937008
,recycling,43.6841734,3.9909353
,recycling,43.6841549,3.9909513
,recycling,43.6981179,4.0391633
,recycling,43.6841893,3.9909197
Steak 'n Shake,restaurant,43.5468309,3.7964287
,recycling,43.6960851,4.0373291
,recycling,43.696118,4.0369214
,bicycle_parking,43.6222371,3.917708
,bench,43.6106524,3.7839293
,bench,43.6106294,3.7839501
,bench,43.6106405,3.7839008
,bicycle_parking,43.6106754,3.7838171
Salon Pascal BO,hairdresser,43.6118124,3.8767786
,toilets,43.6976146,4.0296494
,drinking_water,43.6985456,4.03809
,drinking_water,43.6986097,4.0379746
,drinking_water,43.6986794,4.037854
,parking_space,43.6649748,4.0326397
,drinking_water,43.6396751,3.9237164
,recycling,43.5463686,3.9811069
Pôle Santé des Beaux-Arts,doctors,43.6164207,3.8801566
,drinking_water,43.5976302,3.8974149
,bench,43.6986836,4.0370224
,bench,43.6981602,4.0365436
,bench,43.6977776,4.038057
,bench,43.6948436,4.0372562
,bicycle_parking,43.6581589,3.9681806
,bicycle_parking,43.6303229,3.9073017
,bicycle_parking,43.6549775,3.9668756
,parking_space,43.562478,3.8780307
,parking_space,43.6045612,3.7352093
,parking_space,43.6060827,3.7378677
,parking_space,43.6052983,3.7345918
,parking_space,43.6161528,3.8062479
,locker,43.3894538,3.6510969
,information,43.4021468,3.6669165
,drinking_water,43.4455996,3.7570633
Police Municipale,police,43.6638434,4.0318864
Couteaux & Saveurs,butcher,43.6740899,3.9819789
Ophélia,restaurant,43.6170309,3.9310914
,public_bookcase,43.45228,3.81017
,public_bookcase,43.5688624,3.9040099
,bench,43.4889134,3.7913547
,bench,43.4890204,3.7914473
,bench,43.4892101,3.791623
,bench,43.4893181,3.7917168
Clara Jung,pastry,43.5929659,3.906046
,bicycle_parking,43.6078054,3.8813093
,bicycle_parking,43.6264032,3.8669662
,bicycle_parking,43.6244753,3.8693131
,bicycle_parking,43.6268645,3.8709463
,bicycle_parking,43.623419,3.8718532
,bicycle_parking,43.6246068,3.8697115
,bicycle_parking,43.6268284,3.8736007
,bicycle_parking,43.6066964,3.8693373
,bicycle_parking,43.6234443,3.8713302
,bicycle_parking,43.6248218,3.8696069
,bicycle_parking,43.6238525,3.8714898
,bicycle_parking,43.6234375,3.8717741
,bicycle_parking,43.622954,3.8699549
,bicycle_parking,43.62302,3.8699978
,bicycle_parking,43.6225671,3.870893
,bicycle_parking,43.6064993,3.8652654
,bicycle_parking,43.6241306,3.873264
,bench,43.4367701,3.6770065
,bench,43.4368417,3.6772689
,waste_basket,43.4370723,3.6776125
,bench,43.4368412,3.6771127
,waste_basket,43.4367853,3.6771732
,bench,43.4368053,3.6770602
,bench,43.4369913,3.6774926
,bench,43.4367002,3.6770558
,bench,43.4368907,3.6773412
,bench,43.4368733,3.6771628
,waste_basket,43.4367811,3.6771802
,waste_basket,43.4370756,3.6776092
,bench,43.4370388,3.6775597
,bench,43.4367483,3.6771275
,waste_basket,43.6145122,3.8819709
,waste_basket,43.6141798,3.8818375
Occi-Phone's,mobile_phone,43.6075056,3.8781197
Epicerie Afgane,convenience,43.6074428,3.8781867
Café Pitot,cafe,43.6121175,3.8720067
Le Petit Jardin Glaces,ice_cream,43.6121721,3.8732289
,bicycle_parking,43.6235261,3.8718946
AB Santé,health_centre,43.6151005,3.8844408
,bicycle_parking,43.6594597,3.9002731
CROQUEMITAINE TattooShop,tattoo,43.6593998,3.9000647
Smart Corner,mobile_phone,43.6601647,3.9005921
L'Atelier de l'homme,hairdresser,43.6602744,3.9004254
Esprit Danse,sports,43.6602679,3.9
Gracie Pizzeria,restaurant,43.6600089,3.9002154
French CBD,cannabis,43.6550912,3.8780912
Philatelie72,collector,43.6551059,3.8781925
,bicycle_parking,43.6159011,3.8751462
,bicycle_parking,43.619492,3.8639588
,bicycle_parking,43.6184615,3.8648551
,bicycle_parking,43.6191955,3.8613817
,bicycle_parking,43.6185986,3.863307
,bicycle_parking,43.6187039,3.8627264
,bicycle_parking,43.6197187,3.8641653
,bicycle_parking,43.6198133,3.8615508
,bicycle_parking,43.6193735,3.8641942
,bicycle_parking,43.621327,3.8591806
,bench,43.6510354,3.9841775
,bench,43.6510966,3.9842224
,bench,43.6511157,3.9843672
,bench,43.6511195,3.9844017
,bench,43.6510562,3.9843144
,bench,43.6510089,3.9843898
,bench,43.6510155,3.9844297
,bench,43.651087,3.9845136
,bench,43.6518291,3.9835551
,bench,43.6518166,3.9834555
,bench,43.6517983,3.9833129
,bench,43.6512939,3.9835846
,bench,43.6513322,3.9837391
,bench,43.6506516,3.9838952
,bench,43.6506453,3.983688
,bench,43.6502765,3.9835901
,bench,43.650296,3.9835499
,bench,43.6503615,3.9842376
,bench,43.6503879,3.9842723
,parking_space,43.6507319,3.9841631
,parking_space,43.6506778,3.9841768
,parking_space,43.6505739,3.9835022
,parking_space,43.6506268,3.983488
,parking_space,43.6513712,3.9839909
,parking_space,43.6513157,3.9840061
,parking_space,43.6512349,3.9833459
,parking_space,43.65129,3.9833327
,parking_space,43.6504641,3.9766855
,parking_space,43.6501536,3.9762845
,parking_space,43.649632,3.9763996
,parking_space,43.6495495,3.9763064
,parking_space,43.6513194,3.9753287
,parking_space,43.6512957,3.9753508
,parking_space,43.6487267,3.9777987
,parking_space,43.6487789,3.9777448
,parking_space,43.6493393,3.9768047
,parking_space,43.6492842,3.9769033
,parking_space,43.6511507,3.9770555
,parking_space,43.6508964,3.9776094
,parking_space,43.6513182,3.9774087
,parcel_locker,43.651451,3.9756294
,parcel_locker,43.6694029,3.9741303
,parking_space,43.5677587,3.8386736
,parking_space,43.5677741,3.8387276
,parking_entrance,43.5673583,3.8384543
,parking_space,43.6508654,3.9737659
,parking_space,43.6508449,3.9737332
Guinguette de la Maison Blanche,restaurant,43.6220757,3.8980218
La Cave d'Occitanie,wine,43.6499374,4.0012227
Mister Philly,fast_food,43.6061085,3.8757135
Bunker Game,yes,43.6157415,3.8768474
,information,43.6944925,3.9946313
,parking_space,43.6253797,4.0120981
,motorcycle_parking,43.6253207,4.0123765
,motorcycle_parking,43.625338,4.012393
,motorcycle_parking,43.6253556,4.0124104
,motorcycle_parking,43.625469,4.0125796
,motorcycle_parking,43.625476,4.0125854
,motorcycle_parking,43.6254849,4.0125924
,motorcycle_parking,43.6254922,4.0125977
,parking_space,43.6649937,4.0377593
,parking_space,43.6649799,4.0377248
,parking_space,43.5915305,3.9416966
,parking_space,43.5915705,3.941636
LSF Montpellier,language_school,43.6109718,3.8729832
,parking_space,43.6357911,3.9269843
,parking_space,43.6358242,3.926966
,parking_space,43.6314552,3.9119278
,parking_space,43.6314303,3.9119435
,parking_space,43.6359492,3.9263039
Arg,books,43.6048655,3.8741143
,vending_machine,43.6338474,3.901438
L.T.A.M,cafe,43.6331331,3.8989168
,information,43.6945339,3.9947428
,parking_space,43.6555007,3.999324
,waste_basket,43.6968673,4.0351495
,vending_machine,43.6968698,4.0351553
,waste_basket,43.6962909,4.0325586
,parking_space,43.6975313,3.8657502
,parking_space,43.6983484,3.8653353
,bicycle_parking,43.6225608,3.8683449
,bicycle_parking,43.625217,3.8669582
G28,clothes,43.6070886,3.8746763
Audition Conseil,hearing_aids,43.6072577,3.8743559
Les Bousilles,tattoo,43.6069751,3.8741608
CARDIAG,car_repair,43.6988377,4.0349756
Business Accessory Truck,trade,43.6986132,4.0360292
,bench,43.7012397,4.0337286
,waste_basket,43.7008394,4.0324997
,bench,43.7007843,4.0323888
,bench,43.7006888,4.0338751
,bench,43.7007116,4.033833
,parking_space,43.700691,4.0339486
,parking_space,43.7007637,4.033822
,parking_space,43.7002714,4.0346265
,parking_space,43.7003625,4.0344933
,parking_space,43.5489797,3.7968358
,parking_space,43.5490244,3.7969109
,parking_space,43.6953598,4.0241113
,parking_space,43.6954315,4.024745
,parking_space,43.6955212,4.0253948
,parking_space,43.6957423,4.0247524
LGX Couture Retouches Conseils,tailor,43.6960182,4.0388832
,bicycle_parking,43.6221919,3.8675094
,bicycle_parking,43.6225846,3.8845018
,drinking_water,43.6929954,3.9937522
La Coquille,attraction,43.6114459,3.8739387
Parking Coupole - Hôtel de Métropol,parking_entrance,43.60721,3.8908737
Clinique Vétérinaire du Bérange,veterinary,43.6992433,4.0180074
,parking_space,43.69916,4.0183115
,recycling,43.6673125,3.9954984
,recycling,43.6960585,4.0372998
,recycling,43.6673271,3.9954953
,recycling,43.667341,3.995493
,recycling,43.667355,3.9954915
Espace Mobilité TaM Maguelone,ticket,43.6055403,3.8804392
Espace Mobilité TaM - Mosson,ticket,43.6159137,3.8193923
,vending_machine,43.6207308,3.8728778
,bicycle_parking,43.6207026,3.8728912
,parking_space,43.6252824,4.0159757
,parking_space,43.6252382,4.0159871
,parking_space,43.6252867,4.0166315
,parking_space,43.6252494,4.0166
,bicycle_parking,43.6226249,3.8743222
,motorcycle_parking,43.6164181,3.8760737
,vending_machine,43.6164026,3.8760602
,bicycle_parking,43.6163783,3.8760442
,bicycle_parking,43.6166356,3.8785198
,bicycle_parking,43.6161834,3.8805761
,bicycle_parking,43.6161532,3.8805991
,fountain,43.6107255,3.8814761
"Pointe du Rat ""chez Néné""",restaurant,43.414045,3.6930081
Paris Méditerranée,restaurant,43.4058247,3.6994222
Narbonne Accessoires,caravan,43.6452599,3.9512882
Access Pro 34,mobile_phone,43.6062198,3.8639976
,car_pooling,43.4707186,3.6818611
Lux Laverie,laundry,43.60095,3.8516961
,parcel_locker,43.6009375,3.8516827
,parcel_locker,43.6009479,3.8516779
Sonance,hearing_aids,43.6010661,3.8514844
,bicycle_parking,43.6165705,3.8782704
,vending_machine,43.6171803,3.8794532
,bicycle_parking,43.6171968,3.8794398
,vending_machine,43.617289,3.8783871
,bicycle_parking,43.6172677,3.8783871
,bicycle_parking,43.6091519,3.8803511
,information,43.562015,4.0633936
,bicycle_parking,43.5281691,3.9320994
,bicycle_parking,43.5263418,3.9335942
Ciao,restaurant,43.712459,4.1325531
Padel nuestro,sports,43.5789238,3.8796997
Le Spot Montpellier,social_facility,43.6032315,3.8881688
,information,43.5124155,3.8839868
,information,43.5119946,3.8834037
,information,43.5127294,3.883801
,information,43.5122449,3.8839806
,recycling,43.5257205,3.929436
